volume_cm3,aspect_ratio_a_b,muscle_extent_y_b_cm,muscle_extent_x_a_cm,top_surface_area_cm2,force_target_N,force_actual_N,stress_N_cm2
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,9,12.170400974872095,0.04425032680587134
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,12,16.22720129982946,0.05900043574116179
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,15,20.284001624786825,0.07375054467645223
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,18,24.34080194974419,0.08850065361174268
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,21,28.397602274701555,0.10325076254703312
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,24,32.45440259965892,0.11800087148232358
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,27,36.511202924616285,0.13275098041761402
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,30,40.56800324957365,0.14750108935290446
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,33,44.624803574531015,0.1622511982881949
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,36,48.68160389948838,0.17700130722348537
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,39,52.738404224445745,0.1917514161587758
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,42,56.79520454940311,0.20650152509406625
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,45,60.852004874360475,0.2212516340293567
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,0,0.0,0.0
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,3,4.414035070909318,0.014750108935290447
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,6,8.828070141818635,0.029500217870580894
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,9,13.242105212727955,0.04425032680587135
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,12,17.65614028363727,0.05900043574116179
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,15,22.070175354546592,0.07375054467645224
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,18,26.48421042545591,0.0885006536117427
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,21,30.898245496365227,0.10325076254703314
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,24,35.31228056727454,0.11800087148232358
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,27,39.72631563818386,0.13275098041761405
573.5,9.026666666666667,1.9164296020526241,17.298971207861687,299.25440485042765,30,44.140350709093184,0.14750108935290449
